text_a	text_b	label	idx
十二年國教高中職「免學費補助」適用對象增加是不對的	排富不是排中產階級,針對中央擬採「高中排富,不論排富與否,高職不排富,排富應是高中職一體適用,郝龍斌︰排富應高中職一體適用新北市長朱立倫則肯定中央政策調整是朝好的方向,高職不排富方案」,高中排富,推動高職不排富,為何要高中排富,洪瑞琴／綜合報導〕十二年國教高中排富,始終主張排富的台北市長郝龍斌昨天表示,應檢討家庭年收一百一十四萬元的排富門檻	2.0	1948
十二年國教高中職「免學費補助」適用對象增加是不對的	因行政院從不同高度重新看待國教政策,經教育部長蔣偉寧同意後,導致十二年國教政策被抨擊負責,教育部長蔣偉寧先前堅持國教不排富,她早在蔣偉寧擔任教育部長前的黨內會議,因此才不在國內,十二年國教早在李煥任行政院長時就提出,立法院副院長洪秀柱今天點名教育部政務次長陳益興,回答有關十二年國教引發批評的議題表示,負責十二年國教規劃的陳益興是否應負起高度責任,也應該要說清楚」她對陳益興在行政院長江宜樺到立法院報	1.0	1949
十二年國教高中職「免學費補助」適用對象增加是不對的	,負責十二年國教規劃的陳益興是否應負起高度責任,也應該要說清楚」她對陳益興在行政院長江宜樺到立法院報告十二年國教政策時不在國內,陳益興已充分提供國教資訊給教育部和行政院,教育部次長陳益興昨晚已從維也納搭班機返國,陳益興已充份提供國教資訊給教育部和行政院,一直是立法院教育及文化委員會立委,認為教育經費應該更有效應用,教育部主任秘書王作臺表示,立法院原訂5月底邀行政院長報告十二年國教	1.0	1949
十二年國教高中職「免學費補助」適用對象增加是不對的	昨晚他還與江宜樺通過電話,當時江宜樺與教育部長蔣偉寧討論,江宜樺絕對沒有因為這兩個案子向他表達倦勤之意,而江宜樺也相當了解他的改革理念,江宜樺還笑說,江烏紗帽換排富,馬：沒有至於江宜樺是否有如外傳「用烏紗帽換取十二年國教排富」,江院長蠻有擔當的」,江宜樺主動表示由行政院提出覆議解決,面對守候媒體詢問江宜樺請辭一事是否為有人放話的政治操作,江宜樺自二月十八日就職至今,強調江宜樺自二月就職至今,」政院	1.0	1950
十二年國教高中職「免學費補助」適用對象增加是不對的	公立大學教授轉任私校是「門神」,最後只會逼著私校花錢聘請更多的國外教授,原學校教職缺仍可保留一定年限,轉任私校後,教育部研擬修訂《學校教職員退休條例》,私校任教拿雙薪,目前有二千五百多位軍公教退休人員在各級私校專任,退休公立大學教授轉任私校領雙薪,負責帶動私校學術風氣,引發學界憂心私校將失去競爭力,如果轉任私校擔任專任教師	1.0	1951
十二年國教高中職「免學費補助」適用對象增加是不對的	針對十二年國教教育部一改不排富的立場	2.0	1952
十二年國教高中職「免學費補助」適用對象增加是不對的	討論十二年國教排富問題,考量適當排富,十二年國民基本教育初步排富方向為高職全面不排富,高中部分排富,但適當排富有必要,高職全面不排富	2.0	1953
十二年國教高中職「免學費補助」適用對象增加是不對的	針對12年國教的排富爭議,但高中要排富的觀點,他自己非常不贊成用「排富」這2個字,行政院設下「高中排富,他不贊成使用「排富」一詞	2.0	1954
十二年國教高中職「免學費補助」適用對象增加是不對的	只要接受教育部補助的私校,教育部絕對沒有偏袒私校,只要私立高中違反法令規定,未來私立國中部直升高中比例限定為六成,造成學生搶進私校,私校若不接受政府補助,只能進入公立學校,該所學校就是有接受補助,目前《私立學校法》修正案還在立法院,目前大概只有十一所直升比率超過六成的私校會受影響,許多父母急著將孩子送入私校,質疑教育部根本是偏袒私校,《私立學校法》沒有同步修正,將造成公私立學校的不正常競爭,而且目	2.0	1955
十二年國教高中職「免學費補助」適用對象增加是不對的	12年國教制度之複雜,12年國教免學費如果排富,那時的平均國民所得才283美元,平均國民所得雖然大幅成長到2萬美元,在15個招生區中,其它14區的會考包括國,12年國教是他的「期末考」,對12年國教是否如教育部長如此有信心,預訂103年上路的12年國教是近半世紀以來,12年國教明年8月如期上路,教育部仍堅持12年國教免學費政策一體適用,這些都是攸關12年國教成敗的配套措施	1.0	1956
十二年國教高中職「免學費補助」適用對象增加是不對的	立委也要求行政院,並且和黨籍立委深入溝通,參與會議的立委吳育昇轉述,與會立委同時也要求江宜樺應該在下一次黨團大會時,閣揆江宜樺今天下午在官邸約見國民黨籍立委和教育部長蔣偉寧說明政策轉向的原因,黨籍立委建議,否則黨籍立委很難對選區交代	2.0	1957
十二年國教高中職「免學費補助」適用對象增加是不對的	但考量適當舒緩國中生的升學壓力,也沒有辦法做到提供學生免費教育,〔記者申慧媛╱台北報導〕教育部十二年國教方案規劃督導成員,新竹教育大學校長曾憲政昨天指出,特別是當前以國中基測做為升學依據者,台灣現行各地區高中職教育資源的分配並不均勻,也非是強迫入學的教育,「十二年國教」應重新定義,實施十二年國教方案,必須先對國教的定義略做調整,儘管各地方學區高中職教育資源分佈依舊不均,考量政府教育經費不充裕,十二	2.0	1959
十二年國教高中職「免學費補助」適用對象增加是不對的	未先向立委溝通表示歉意,國民黨團會議根據教育部精算數據及國民黨籍立委吳育昇提案,中國國民黨立法院黨團下午在國民黨中央黨部召開黨團會議,教育部長蔣偉寧列席報告並聽取國民黨籍立法委員意見,他相信說服很多國民黨籍立委,國民黨籍立委江惠貞,15名國民黨籍立委登記發言,在最後仍在場的26席國民黨籍立委同意下	2.0	1960
十二年國教高中職「免學費補助」適用對象增加是不對的	行政院長江宜樺充滿活力,江宜樺也相當了解,在外守候的媒體記者曾詢問有關江宜樺請辭一事,江宜樺2月就職到現在為止,昨天晚上他還跟江宜樺通電話,江宜樺完全沒有倦勤,江宜樺笑說,江院長蠻有擔當的」,江宜樺是否用烏紗帽來換取12年國教排富（訂定學費補助門檻）,他召集江宜樺,江宜樺與教育部長蔣偉寧商量後,江宜樺絕對沒有因為這兩個案子,談到媒體報導江宜樺請辭時表示,江宜樺展現的反而是充滿活力,江宜樺就主動表示	1.0	1961
十二年國教高中職「免學費補助」適用對象增加是不對的	年所得一一四萬元以下占七九．六％,二是訂在一三八萬元,全國五五六萬家戶,但有兩名子女再加二十萬元,訂在一四八萬元,第二案是一三八萬元,最好是以第三案一四八萬元為免學費門檻,但如有兩個小孩可再加二十萬元到一三四萬元,維持家戶年所得一一四萬元（以家裡一個小孩為考量）,第三案是一四八萬元,三名子女加四十萬元,三個小孩加四十萬元到一五四萬元,一是維持家戶所得一一四萬元	2.0	1962
十二年國教高中職「免學費補助」適用對象增加是不對的	全面免學費,「公私立高中職全面免學費」將於一○三學年度上路,免學費政策應該要「排富」,明年推動免學費共需十三．四八億,就讀私立高中的學生,推動免學費增加的經費應由中央負擔,希望中央統籌支應各縣市實施免學費出現的經費缺口,但一○三學年度將實施十二年國教,僅需負擔雜費,實驗費等,現在高中職學費有依家庭收入所得做不同程度補助,私立高職可免學費,每學期只要付和公立學校相同的學費,將出現三億元的經費缺口,以	3.0	1963
十二年國教高中職「免學費補助」適用對象增加是不對的	江宜樺晚間應邀前往台灣大學演講「公共政策的規劃與制定」,江宜樺說,這是江宜樺擔任行政院長後,江宜樺表示,行政院長江宜樺今晚表示	1.0	1965
十二年國教高中職「免學費補助」適用對象增加是不對的	民進黨重大議題協調會報曾討論十二年國教議題,十二年國教在政府提不出更好的財務規劃下,依照目前教育部與各地方政府的教育經費來看,否則十二年國教不排富,至於有部分意見認為十二年國教如果無法全面免費,如果十二年國教不排富,行政院規劃十二年國教將「適當排富」,十二年國教如果延後1年實施	3.0	1966
十二年國教高中職「免學費補助」適用對象增加是不對的	12年國教高職免費,12年國教不等於義務教務,未來門檻是否訂在114萬	2.0	1967
十二年國教高中職「免學費補助」適用對象增加是不對的	高中免學費補助基準設在家戶年所得新台幣一百四十八萬元,而不再只於入學制度打轉,怎麼做好高中優質化與國中活化教學,學費部份,台北市教師職業工會理事長楊益風也憂心將「弱化」前三志願的學校,至一百零八學年度應占八十五％以上,免試二十五％強制入法,一百零三學年度各校提供免試入學名額比率,後特招的入學方法,「高級中等教育法」明訂一百零三學年度各就學區的免試入學總名額,將對公立學校產生不良影響,政府負擔學費預	1.0	1968
十二年國教高中職「免學費補助」適用對象增加是不對的	應該訂為一一四萬,一二○萬,家庭年收入無論是一一四萬還是一五○萬,家庭年收入一一四萬元根本稱不上「富人」,還是一六○萬,無論最後確定以家庭年收入多少元作為排富門檻,家庭年收入一四五萬元,不管是一一四萬元,門檻應比一一四萬元再高一些,一二○萬元或一四五萬元,一五四萬,一一四萬元要調降為一一一萬元,標準便提高至一六○萬元,三萬元以上的房貸	2.0	1969
十二年國教高中職「免學費補助」適用對象增加是不對的	已排擠其他重要經費,不排富有困難,但是否排富等問題爭議不休,例如可以先排富,只有將「十二年國教經費由中央政府負擔」明確入法或直接排富這兩條路,並將排富後節省的經費,未來經濟好轉時再不排富,排富與否不一定要一刀切,建請教育部在高中職免學費政策納入排富條款	2.0	1970
十二年國教高中職「免學費補助」適用對象增加是不對的	蔣偉寧：『我們整個現在的免學費相關政策,原本一百零三年起高中生全面免學費,再統計受惠的學生人數,免學費的規劃原本就是逐步到位,免學費措施原本的規劃就是逐年到位,一百零三年以前入學的學生不適用,是明年八月一號讓現在所有八年級學生順利進入理想的學校,外界質疑十二年國教免學費政策改變,行政院院長江宜樺昨天為此向全國學生和家長道歉,以「排富」作為免學費的標準或門檻	2.0	1971
十二年國教高中職「免學費補助」適用對象增加是不對的	改採高中排富,高職不排富的雙軌制,不過排富門檻和方式應該要有更細膩設計,(陳映竹報導)原先教育部堅持十二年國教不排富原則,行政院規劃十二年國教高中排富,以家戶年所得作為排富門檻太粗糙,否則排不到「真正的富人」	2.0	1972
十二年國教高中職「免學費補助」適用對象增加是不對的	要更健全的技職體系,政府相當重視技職教育,如果高中高職都免學費,好不容易過去幾年讓更多年輕人願念高職,希望更多的孩子可進入技職體系,政府重視技職教育,進入技職體系,就已實施高職免學費,而是要有多一點人往技職體系走,希望更多孩子可進入技職體系	2.0	1973
十二年國教高中職「免學費補助」適用對象增加是不對的	蔣偉寧解釋,蔣偉寧提及,蔣偉寧說,蔣偉寧今天上午與特殊教育學生座談,教育部長蔣偉寧今天說	2.0	1975
十二年國教高中職「免學費補助」適用對象增加是不對的	行政院長江宜樺今天(14號)赴立法院進行專案報告,江宜樺在報告中	2.0	1976
十二年國教高中職「免學費補助」適用對象增加是不對的	教改下的學生則有如白老鼠,他表示藉此諷諭教改政策亂來,【動新聞╱綜合報導】補教老師洪安為反對「12年國教免學費政策」	2.0	1978
十二年國教高中職「免學費補助」適用對象增加是不對的	應該都不是太大的問題,但是聯考「一試定終身」產生許多問題,學生研究如何把題目答到「十分完美」,但是基測也有鑑別力的問題,發表專題報告,針對近來引發熱烈討論和爭議的12年國民基本教育相關問題	2.0	1979
十二年國教高中職「免學費補助」適用對象增加是不對的	她詢問江宜樺是否要修改,江宜樺說,立法院院會上午邀行政院長江宜樺專案報告十二年國民基本教育政策並備質詢,民主進步黨籍立委陳亭妃質詢江宜樺時指出,行政院長江宜樺今天說,江宜樺表示,江宜樺也說	2.0	1980
十二年國教高中職「免學費補助」適用對象增加是不對的	作者為政治大學教育系教授,但其後遺症是透過教育補助來扶助弱勢的想法,如美國中的若干州,實施十二年國教的先進國家,包括此次實施十二年國教,教育生態會因十二年國教而產生重大變化,以確保教育品質,讓教育市場化加速因此,歸納原因包括：教育資源的重分配,並且確實建立教育政策制定標準程序及流程,讓103年成為十二年國教的「試辦」而非「全面推動」元年,課程與教材的改善,在教育資源,有不少人擔心十二年國教實施將讓	2.0	1981
十二年國教高中職「免學費補助」適用對象增加是不對的	二年國教的「試辦」而非「全面推動」元年,課程與教材的改善,在教育資源,有不少人擔心十二年國教實施將讓教育市場化與私有化加速,忽略了現實教育資源的有限性與高中職教育品質有待提升的迫切性,明年8月即將上路的十二年國教政策,無論是國中自願就學方案,與受教品質,家長與學生能夠適應不再有類似基測選擇題題型的教學方式,由於並非義務教育,十二年國教成功與否亟須仰賴社會價值觀的重調整,至於免試與特招是否可確保教育	2.0	1981
十二年國教高中職「免學費補助」適用對象增加是不對的	學方式,由於並非義務教育,十二年國教成功與否亟須仰賴社會價值觀的重調整,至於免試與特招是否可確保教育機會公平,教學甚至大學入學方式,宜分區分階段推行環視鄰近東亞諸國或儒家文化圈,長期以來以升學考試掛帥的三年國中教育,近20年來的教改經驗可以看出,十二年國教政策將牽動長久以來公私立學校,十二年國教的實施涉及國家教育資源的重大調整,從馬總統宣布要實施十二年國教以來,與教育生態的大變動,由於近年來教育政	2.0	1981
十二年國教高中職「免學費補助」適用對象增加是不對的	我認為一位教育首長最重要的事,十二年國教平均一年要花費三百多億新台幣,不是義務教育,即將推出的十二年國教特色招生考試,亞洲國家幾乎沒有人在實施十二年國教,因此我要再一次提醒教育當局：教育改革,既然不是義務教育,實施國教理應免試,教育改革的目的是為了減輕學生壓力,所以硬掰說十二年國教是基本教育,但十二國教的規畫,企圖引導教學形式作改變,十二年國教何以不為,但是政府為了實施十二年國教,台北市教育局想以	1.0	1982
十二年國教高中職「免學費補助」適用對象增加是不對的	高中以家庭年收入114萬元排富,媒體追問既然是十二年國教為何還要排富,希望未來有機會能達到免學費不排富,排富條款可進一步取消,高級中學排富	3.0	1983
十二年國教高中職「免學費補助」適用對象增加是不對的	學術單位的共錯結構,對於王品集團董事長戴勝益所提的「大學畢業生月薪若低於五萬元,憂免學費決策債留子孫談到十二年國教時,也無所發揮大學及系所特色,因為許多私立大學也有很優秀的系所,台灣的大學數量遠高於低出生率,昨天到宜蘭縣冬山鄉慈心華德福教育實驗國中小學出席座談會,更擔心免學費決策,應學習自己想要的東西,年輕人都要大膽走向社會,導致招不到學生,但有些私立大學發展得很有特色的系所應該要更鼓勵發展,改採	1.0	1984
十二年國教高中職「免學費補助」適用對象增加是不對的	西,年輕人都要大膽走向社會,導致招不到學生,但有些私立大學發展得很有特色的系所應該要更鼓勵發展,改採啟發式教學,很多經濟弱勢族群貸款去讀體質不佳的大學,但是今天台灣有三分之二的大學科系不值得去讀,讀大學應好比逛書店,成了一大挑戰,隨著貧富差距拉大,吸引國內外優秀學生就讀,指須規劃系所退場機制「我所指的台灣的大學三分之二不值得去讀,學校成了相互激勵的平台,不見得想讀完大學拿學位,教學型態也要跟著改變	1.0	1984
十二年國教高中職「免學費補助」適用對象增加是不對的	卻被列入排富對象,但是只有高職不排富,行政院長江宜樺昨天敲定「高職不排富,若不排富,一向主張「不排富」的蔣偉寧,對於家戶所得一百一十四萬元的排富門檻沒有太多意見,政策確定轉彎一年省34億行政院這項從「不排富」朝「適當排富」的轉彎決定,高職不排富,黃以敬／綜合報導〕馬政府「不排富全免學費」的十二年國教政策確定轉彎,因此決定「適當排富」,他們並非富人,除非有配套說明高中在幾年後也可以不排富,高中適當排	3.0	1986
十二年國教高中職「免學費補助」適用對象增加是不對的	兼任黨主席的總統馬英九也肯定蔣偉寧任勞任怨,蔣偉寧在答覆時,邀請蔣偉寧就「十二年國民基本教育推動情形與重要議題」提出專題報告,蔣偉寧說,教育部長蔣偉寧今天說	2.0	1987
十二年國教高中職「免學費補助」適用對象增加是不對的	而且特色招生考題一定很難,理論上十二年國教應解救了國中學生,強迫入學,想要進好高中的學生要受兩次目的各異的「聯考」折磨,促進學生適才適性發展,這樣是要把學生累死,壓力再轉移到高三學生身上,對其餘90％的學生,有疑義的部分如入學方式不要硬幹,才能篩選出能進建北的好學生,減少學生負擔,又如果學校能因材施教,但未來的國三生,讓學生都學到他的程度該學到的東西,十二年國教目的絕不只是為了「免學費」,如仔細清	2.0	1988
十二年國教高中職「免學費補助」適用對象增加是不對的	適用對象是全國高一到高三學生八十六萬多人,高二及高三照「現制」收費,免學費）跳票明年高中職新生約廿八萬人,真正新增受惠學生人數只有八萬零七百卅五人,原本即是從高一逐年開始免學費,高三學生,高二及高三學生約五十七萬多人也被排除,一一四萬元以下高職／五專生全免學費,學費收取將形成「一國七制」同時也是「一校兩制」,均交全額學費,可望節省經費估將由明年的十七億多元增為卅億多元,新增受惠學生全國僅8萬多人根	2.0	1990
十二年國教高中職「免學費補助」適用對象增加是不對的	校兩制」,均交全額學費,可望節省經費估將由明年的十七億多元增為卅億多元,新增受惠學生全國僅8萬多人根據教育部的估算,僅占總學生數的九％多,在書面報告第十五頁有廿七字「至於實施十二年國教之前入學的高二,加上現行排富高職免學費的四十三萬多人,家長和學生都很大困擾,自此馬政府定調為全面免學費,各交六千多元學費,十二年國教免學費根本是空包彈,高職／五專一年級生和家戶所得一一四萬元以下的公私立高一學生可全免	2.0	1990
十二年國教高中職「免學費補助」適用對象增加是不對的	學費,十二年國教免學費根本是空包彈,高職／五專一年級生和家戶所得一一四萬元以下的公私立高一學生可全免學費,「雙免（免試,免學費）已嚴重跳票」,免學費人數才勉強達到六成,家戶所得一一四萬元以上的學生,相關經費估算均以高一到高三及五專前三年的八十六萬多人為受惠對象,明年將只有高中職一年級及五專一年級「有條件」免學費,高二及高三仍然照「現制」收費行政院長江宜樺昨天到立法院專案報告十二年國教,免學費補助經	2.0	1990
十二年國教高中職「免學費補助」適用對象增加是不對的	條件」免學費,高二及高三仍然照「現制」收費行政院長江宜樺昨天到立法院專案報告十二年國教,免學費補助經費預估,三年級根據目前的齊一學費政策,立委痛批雙免（免試,」代表明年十二年國教上路只有高一生適用免學費,加上照原規劃「不排富」的免學費經費占十二年國教預算比率高達近六成,從高一到高三全部一步到位免學費	2.0	1990
十二年國教高中職「免學費補助」適用對象增加是不對的	所開的各種雙軌專班,休假一天的雙軌師徒制,推動所謂台德雙軌教育,就可以使高職全面雙軌化,看起來技職教育將由雙軌制進行突破與創新,科技大學二專四技台德菁英專班（現改稱雙軌旗艦計畫）,練習生（參加雙軌教育學生之稱謂）一週工作四天,更何況全球早已有三十餘國（包括中國大陸）實施雙軌職業教育了,而是要向鄰居德國雙軌學徒制教育看齊,今年是我國雙軌教育推行第十年	2.0	1991
十二年國教高中職「免學費補助」適用對象增加是不對的	若不設排富不符社會公義,但是否支持政院所提的排富條件,只詢問是否支持排富原則,由於本次調查並未針對新設排富條款的具體內容詢問民眾,行政院尚未公布國教的排富條款,多數雖支持排富精神,設定高中排富,五五％力挺排富原則,有逾半民眾認為應該設排富條款	2.0	1992
十二年國教高中職「免學費補助」適用對象增加是不對的	儘管陳學聖力挺十二年國教排富,唯獨國民黨立委陳學聖公開力挺江揆,教育部長蔣偉寧對此掛保證不會抽籤,首次為此公開向全國家長,就是教育部的責任,十二年國教排富政策引發爭議,是明年順利推動十二年國教制度,十二國教部分排富,十二年國教政策紛擾惹民怨	2.0	1993
十二年國教高中職「免學費補助」適用對象增加是不對的	雙語化教學也可讓孩子更具國際競爭力,一學期可獲補助兩萬多元,補助學費教團︰變相助長私校公立國中不用學費,私立薇閣中學校長李光倫則表示,高中一學期學雜費則約十五萬元,公校學生成本更高,該校培養學生自然科學,所學是一輩子受用,公立高中學雜費一學期八千多元,吳柏軒／綜合報導〕教團擔心私立中學僅有錢有能力的孩子讀得起,與私校學雜費相比,但知名私校則強調辦學辦出特色,讓他寧可將學生送進私立學校,學生六年級爬	1.0	1994
十二年國教高中職「免學費補助」適用對象增加是不對的	行政院長江宜樺12日決定「適當排富」,成為台灣23年來首名女死囚,●立院臨時會13日通過行政院所提《會計法》修法覆議案,建中399分,●最高法院13日判決,●12年國教高中職是否免學費問題,國內新聞●17萬多人報考的末代基測9日落幕,北一女397分就有機會上榜,●美國白宮13日宣布,鎮暴警察11日以裝甲車鎮壓廣場示威者,家庭年所得114萬元以下者免費,14日總理厄爾多根則同意暫停計劃	1.0	1995
十二年國教高中職「免學費補助」適用對象增加是不對的	教育部的高中職擴大補助以達免學費等配套無法推動,在一百零三年就落實全面免試入學,未來國中擴大免試升學後,吳清基確認教育部推動擴大高中職免試入學方案,免試比率暫時不會再提高,免試入學相關預算只要二百億元,要做好免試入學,十二年國教免試,高中職免費短期有困難至於要擴大高中職補助以達「免學費」,未來升學可望維持「免試」及「考試分發」各半局面,國小是免試升國中,國小升國中早已不必考試,為避免學生學力下降,	1.0	1996
十二年國教高中職「免學費補助」適用對象增加是不對的	若再加上高中排富,高職不排」的決定,免學費方案是否排富,作出「高中排富,要求上調排富門檻,將排富所省下來的經費用於改善教學環境,江揆仍堅持排富方案,決定採「高中排,高職不排」的排富方案,作為排富門檻,指支持排富的民眾高達六成以上,他就向馬英九總統報告排富想法	2.0	1998
十二年國教高中職「免學費補助」適用對象增加是不對的	讓私校不能用公家補助辦成補習班,教育部將自今年加額補助公私立高中職學費差額,政府除補助低收入戶等特定學生減免學費,一年補助經費約一百一十三億元,私校若變相提高學費教部將處分估計八月起的九十九學年先補助十幾萬私校入學新生,政府並未補助,依據家戶收入提供每年五千至一萬元的部分學費補助,到一百零一學年將全面補助三個年級共四十五萬私校生,還是採取漸進式的分級補助,若拿來補貼私校學費更有幫助,不可因政府補助	0.0	1999
十二年國教高中職「免學費補助」適用對象增加是不對的	教育部國教署副署長黃新發說明,全國同步如期在明年八月一日上路,對於十二年國教相關「高級中等教育法」母法,十二年國教高中職部分若設排富條款,中央與地方在教育事業上是夥伴關係,而為了明年十二年國教上路,教育部已籌編預算三一○多億元,江揆這兩週密集聽取教育部報告,教育部長蔣偉寧昨天與媒體餐敘時則重申,十二年國教免學費,湯佳玲／台北報導〕十二年國教規畫「免學費	0.0	2000
十二年國教高中職「免學費補助」適用對象增加是不對的	如果政府放任私校倒閉,私立高中職學費已6年沒漲,雜費更高達9年沒調整,私立及人高中校長洪騰祥認為,私立高中職沒有調漲學雜費的空間,而且私立高中職的弱勢學生比率較高,教育部將優先檢討私立高中職學雜費調整公式,目前有一半以上的高中職學生就讀私校,多數私校恐撐不了2年,第1屆全國私校高中職校長會議昨天在台北舉行,每所私校的辦學績效不同,調高中職學費,由全台269所私立高中職組成的中華民國私立教育事業協會	0.0	2001
十二年國教高中職「免學費補助」適用對象增加是不對的	而高雄市轄區國立,教育部應全額補助,十二年國教延續九年國民義務教育,周昭平╱高雄報導教育部十二年國教政策反覆,呼籲教育部應負擔全部經費,也凸顯國教政策制度混亂,嚴重排擠教育預算,高市教育局局長鄭新輝估計,讓孩子享有公平的受教權,認為十二年國教是中央政策,會刻意讀私校高市議會民進黨團昨召開「十二年國教反覆家長心慌」記者會	0.0	2002
十二年國教高中職「免學費補助」適用對象增加是不對的	有關經費部分,十二年國教經費如果不足,他將提案修正「教育經費編列與管理法」,免學費補助就會往下走,所需經費是可以用外加方式處理,不延期十二年國教從升學方式到免學費不排富,教育部爭取到額外的經費,把教育經費占總預算的廿二．五％,即使不修教育經費編列與管理法	0.0	2003
十二年國教高中職「免學費補助」適用對象增加是不對的	相較於「全面免學費」所需約二一○．二億元,明年高中職學費補助增加根本不到一億,和今年現有補助經費早已達一四二．七億相較,江揆︰免學費調整和六都反彈無關黨籍立委將政策轉彎責任指向江揆,估計明年可全免學費的學生約五十六萬九千多人,明年可全免學費的近57萬人十二年國教學免學費政策八天四變,但把十二年國教學生標籤化,隔天免學費政策翻盤,卻因政府經費編列不足而一變再變,最後免學費的調整,軍公教子女教育補助教	0.0	2004
十二年國教高中職「免學費補助」適用對象增加是不對的	生標籤化,隔天免學費政策翻盤,卻因政府經費編列不足而一變再變,最後免學費的調整,軍公教子女教育補助教長允檢視對於十二年國教免學費設有排富線,免學費的經費會逐年下降,比起馬總統原本承諾的八十六萬名學生全免,則放在免學費部分的修正,才強調維持馬總統的一律免學費承諾,正在檢視十二年國教免學費補助基準,林曉雲／台北報導〕馬英九總統承諾十二年國教免學費,江揆昨在國民黨中央黨部列席報告「十二年國民基本教育學費	0.0	2004
十二年國教高中職「免學費補助」適用對象增加是不對的	事長謝國清指出,十二年國教還是應以免試為原則,但會在畢業前另舉辦教育大會考,送教育部審查,教育部曾提過一○九年降到十五％以下,補救教學配套,教育部修訂「高級中等教育法」草案,邱紹雯／台北報導〕為順利推動十二年國教「全國一體適用」,且只限我國國民,十二年國教預計一○三年上路,但十二年國教只會給前三年免學費,由各教育局處會商學校超額時如何取才的機制	0.0	2005
十二年國教高中職「免學費補助」適用對象增加是不對的	設置台南,昨在國立台南生活美學館登場,讓大台南成為優質品牌的發源地,建設大台南,讓古意樸實認真的台南,帶領台南成為「台灣的台南,賴清德也承諾推動南北雙都心,吸引國外旅客來台南接受健康檢查及整形,台南有文化,一上台就強調自己是土生土長的台南囝仔,促成台南縣市平衡發展,對於大台南行政中心,從政理想也不會「上台打架」,只會以「棄馬保台」政治意識言論治理市政,抓別人頭髮」都是台南人,科技」建設大台南,打造	0.0	2006
十二年國教高中職「免學費補助」適用對象增加是不對的	「上台打架」,只會以「棄馬保台」政治意識言論治理市政,抓別人頭髮」都是台南人,科技」建設大台南,打造台灣文化觀光首都,建立全台第一的電子化政府,為大台南挺身而出,世界的台南」,大台南以歷史文化升格,行銷台南的醫療環境,繁榮南台灣,南市執政十七年,承諾當選後要讓台南,要讓大台南十八變,賴清德營造光榮幸福〔記者黃文鍠／台南報導〕民進黨提名市長候選人賴清德昨天強調縣市合併是全新的開始,剩下的時間就可以在	0.0	2006
十二年國教高中職「免學費補助」適用對象增加是不對的	政府都曾出現政策反覆的問題,例如證所稅問題,但不改革造成的問題無法閃躲,核四沒有續建的問題,勞工薪資等問題上,針對核四公投議題	0.0	2007
十二年國教高中職「免學費補助」適用對象增加是不對的	教育部推動高職免學費,依循機制繼續推動技職教育,吳清基任內推動高職免學費,推動高職免學費	0.0	2009
十二年國教高中職「免學費補助」適用對象增加是不對的	江宜樺肯定不好受,還有人在江宜樺近來行程大做文章,對江宜樺請辭傳言,江宜樺第一次請辭,江宜樺在立法院講到核四公投,江宜樺還說,行政院長江宜樺：「很喜歡台東,別號小馬英九的江宜樺,江宜樺還堅持,」行政院長江宜樺(06.14)：「關於是否要在免學費之中,行政院長江宜樺：「大家聽到傳聞,江宜樺臉上帶著笑,行政院長江宜樺真的倦勤嗎,政壇傳出江宜樺因為會計法覆議案,只是江宜樺當閣揆不過短短5個月,江宜樺看頭	0.0	2010
十二年國教高中職「免學費補助」適用對象增加是不對的	高職都免學費,好不容易過去幾年讓更多年輕人願念高職,政府重視技職教育,更健全的技職體系,進入技職體系,而是要有多一點人往技職體系走,就已實施高級職業學校免學費,希望更多孩子可進入技職體系	0.0	2011
十二年國教高中職「免學費補助」適用對象增加是不對的	台北市開平餐飲學校為了持續現有自行挑選學生的獨特性,對於想發展特色的私校也不公平,家長肯支持讀餐飲學校,公立前段學校被往下拉,只是私校如果要接受補助免學費,北一女等頂尖學校至少都有十五％免試比率,私校獨招名額是否要計入全招生區特招比率將成關鍵,開平考慮以學校特色持續獨立招生,將繼續維持單校獨立招生,恐造就明星私校,校方一旦獨招,私校想單飛就讓它單飛,公私校都不能全校特招,也不看在校成績或基測成績,	0.0	2012
十二年國教高中職「免學費補助」適用對象增加是不對的	恐造就明星私校,校方一旦獨招,私校想單飛就讓它單飛,公私校都不能全校特招,也不看在校成績或基測成績,12年國教走雙軌恐拖累前段公校有北市公立學校校長則擔憂,若開放私校走自己的路,私校想單獨招生,開平招生不筆試也不考術科台北市開平餐飲學校創辦人夏惠汶表示,私校公共化,對於獨招私校學生無法享有學費補助,九年國教也有貴族私校,這恐將對大多居經濟弱勢的私校學生不公平,但也有私校校長表示,必須符合北市私立高	0.0	2012
十二年國教高中職「免學費補助」適用對象增加是不對的	國中補習班在7,補習班工作人員：「進行線上的測驗,從基本的服務學習,一補習的話,補習又找到契機,快樂的學習,補習班業者簡鸞德：「政策要這麼快開始嗎,台師大特教系名譽教授吳武典：「補習又發功了,他就沒有補習的機會,到最後變成放鬆的學習,」連補教業者都打了大問號,什麼都不學習的時候,補習班業者簡鸞德：「總校的部分	0.0	2013
