text_a,text_b,label,idx,predicted
贊成流浪動物零撲殺,"「生命不當回事」台南市流浪動物研究協會總幹事徐婕日前曾到縣府為毛小孩請命,同時為杜絕縣內屠殺犬隻,」屏東縣政府發言人黃建嘉表示,縣長也拋磚引玉認養一隻小黑狗,縣府有想過如何有效遏阻嗎,動保人士與縣府人員趕到現場直擊嫌犯陳新添手上正拿著一顆血淋淋的狗頭,每周六縣府都會舉辦認養活動,怒批縣府主管機關：「剁狗店幾乎是隨處可見",0.5,624,2
贊成流浪動物零撲殺,"但少有人會看到流浪動物之家經營的困境,而募來的善款則要全數捐給台南流浪動物之家,為響應流浪動物議題,同樣關注動保議題花蓮市長魏嘉賢",0.5,625,1
贊成流浪動物零撲殺,"在徐春水流浪狗收容中心協助下,落實解決流浪犬問題,與後半身癱瘓的「大米」重殘流浪狗,莊玉珠議員關心流浪動物,〔記者洪瑞琴／台南報導〕南市搶救流浪犬大行動,而網友也是此次認養流浪犬的「行動派」,減少無辜流浪犬枉送生命",0.5,626,2
贊成流浪動物零撲殺,不擬續養的飼主應將犬貓送往收容所,0.5,627,2
贊成流浪動物零撲殺,"與動物醫院合作認養據點等．高市與學校合作,現要再加強異業結盟提高認養,以增加認養率,更重要是增加認養率,且目前已有動物之家幸福犬貓VIP等多處認養據點,很快被領養,推廣學校認養流浪犬．為校犬,新北及高市都推出幸福轉運站．鼓勵民眾認養,結果近半飼主都決定續養,馴犬教官可免費訓練被領養狗,．補助偏鄉家犬絕育送養．北市,還與寵物店合作雙北設置44個認養小棧等,與人和平相處．高市經收容所領養的狗,讓不想續",0.5,628,2
贊成流浪動物零撲殺,"沒在照顧他們,其他時間在照顧面臨危險的狗,當我後來把酒錢拿來照顧狗,我從小都在照顧這些畜生,兒抱怨只照顧畜生這是不歸路,政府能照顧嗎,爸爸的興趣就是照顧好牠們,我曾對兒子說：「你也可以照你的興趣做,因為我照顧幾百條狗,Q：你照顧狗照顧到吐血,Q：會遺憾沒照顧到家庭嗎",0.5,629,1
贊成流浪動物零撲殺,"動保人士痛批,依動物管理作業標準流程,引起動保團體強烈抨擊,不少民眾或動保團體自掏腰包替流浪動物結紮再野放,犬貓棄養潮更讓各地動物收容所收容量破表,動物保護申訴管道●農委會動物保護專線：0800-231-532●各地動物防疫所●各地動物救援單位●《蘋果》爆料投訴專線：0809-012-555資料來源：上述單位政府回應農委會動保科科長林宗毅表示,豈不是讓寵物失去與主人團聚機會,根據行政院農委會動物保",0.5,630,2
贊成流浪動物零撲殺,"所內的動物自然死亡量應會下滑,灣裡兩地收容所共收容近600隻流浪動物,流浪動物安樂死數量從2011年8400隻,台南市動保處統計,動保處長李朝全說,對進入收容所的動物,只要動物送進所裡就植晶片",0.5,631,2
贊成流浪動物零撲殺,"並讓前往認養的人「搶著要」,減少棄養動機,讓他差點就捨不得給別人認養,提高認養率很重要,民間團體近幾年來推廣用認養代替購買,想自己認養回家,自然提高了認養率,跟村民傳遞認養流浪犬,認養前並確實做到結紮等作業,讓流浪犬認養率達98%的台東縣政府動物防疫所所長吳子和分享撇步說,但台灣認養率一級棒的,提高民眾的認養動機,10年間（民國96年至105年）全國公立動物收容處所認領養率已由13.45%上升至7",0.5,632,2
贊成流浪動物零撲殺,"該協會自民國九十六年為一千七百隻浪浪進行ＴＮＲ絕育行動,ＴＮＲ絕育奏效流浪動物愛護協會表示,救援經費多來自社會捐助,南市流浪動物愛護協會功不可沒,因此協會也幫忙募款,公私協力下,協會理事長郭順雄表示,即由協會提供人力",0.5,633,1
贊成流浪動物零撲殺,"希望街上不再有流浪狗,顏杏娟每月花在狗兒身上的飼料,她成立了「台灣愛狗人協會」,才第一次有養狗經驗,多數流浪狗罹患疾病,飼養過程她發現狗對人類很忠心,收容的狗愈來愈多,但她仍堅持每隻狗單獨焚化,從此愛狗成癡,偌大廠房成了流浪狗的天堂,她很想給流浪狗一個安全的家,卻因愛狗成立「台灣愛狗人協會」,直到十餘年前朋友送她狗,今年初她有十八隻狗因誤食農藥誘餌暴斃,看到街上流浪狗相當不捨,收容了二百六十餘隻流",0.5,634,1
贊成流浪動物零撲殺,"除了看安樂死數字,他舉新北和台南安樂死數量能從八千多隻明顯降低至數百隻,發現台中市收容犬貓安樂死數量和比例高居「六都之冠」,分散收容量,也要看動物之家所內死亡數量,動保團體：檢視所內死亡數台中市世界聯合保護動物協會總幹事黃璧珠說,但所內死亡數卻很高,立刻針對台中市安樂死數量高居六都之首,直指安樂死數量從四年前四千九百八十八隻到今年三千五百卅七隻,她也說其他縣市安樂死數據低,未來會與動保團體持續合作",0.5,635,2
贊成流浪動物零撲殺,"為達到零安樂死,達到零安樂死的縣市增為9個,2月6日起都要落實零安樂死,去（2016）年第4季已有7縣市達成零安樂死,因為零安樂死上路,從零安樂死被喊出,即零安樂死必須上路前一個月,確實非推出零安樂死就能達成,要落實零安樂死,流浪動物零安樂死6日上路",0.5,636,2
贊成流浪動物零撲殺,"強調「少殺狗就是進步」,護狗觀念,但印度曾撲殺具攻擊性狗隻,楊靜茹╱台北報導】台灣首富郭台銘為「狗事」遭為狗下跪請命的英文老師賈鴻秋槓上,郭台銘宣布打造兩座世界級的流浪動物之家,無人認養的狗會被安樂死,揚言要帶150隻狗跳淡水河抗議,避免狗掌產生不適,也撥款為流浪狗結紮,各地區處理流浪狗情形中國：有的城市實施安樂死,她感謝郭台銘關注流浪狗問題,認為美國流浪貓狗安樂死率均五成以上,狗事難為台大獸醫系",0.5,637,2
贊成流浪動物零撲殺,"的城市實施安樂死,她感謝郭台銘關注流浪狗問題,認為美國流浪貓狗安樂死率均五成以上,狗事難為台大獸醫系教授費昌勇昨說,法國：對未施打疫苗或有攻擊性的流浪狗予以安樂死,欽佩賈鴻秋對流浪狗的愛心,有的狗則遭撲殺或虐殺,對於郭台銘提議逐年下降撲殺流浪狗的想法,流浪犬收容所不以鐵籠關狗,日本：每年捕殺數萬隻流浪狗,目前縣內流浪狗安樂死率為71%,」鴻海董事長郭台銘前天為台北縣「狗事」,應該尊重流浪狗生存權,",0.5,637,2
贊成流浪動物零撲殺,"但台灣臉書動保志工聯盟指出,目前民眾若想中斷寵物飼養,聯盟昨起推出全國保護流浪動物影音展,形成動物保育惡性循環,目前北高兩市已訂出送到收容所一隻動物各收費二千五百元,結果流浪動物造成民眾不勝其擾,但動保作為不若北高兩市,〔記者蘇孟娟／台中報導〕動物保護法通過已逾十年,就是載往公立動物收容所「合法棄養」,尊重動物的生命,另有動物藝術創作及為爭取動物街頭抗爭影像等,更盼行政單位捕捉流浪動物時能不捕幼犬",0.5,638,1
贊成流浪動物零撲殺,"台北到台南調漲60到150元,統聯昨在臉書公告調漲方案,9成路線調整,促銷時段漲幅更達到68.1％,並強調移民對於美國經濟和社會層面具有重要性,台北到台中調漲40到70元,台北到高雄調漲50元到80元,●客運年後漲價統聯開第一槍國道客運調漲,旺旺中時民調中心調查,希望政府能夠重新考慮調整政策方向,主要路線平均漲幅22％",0.5,639,1
贊成流浪動物零撲殺,"像是落實晶片植入與寵物登記,甚至傷害了飼主對寵物的情感,葉太太急忙帶去動物醫院鑑定,在某些情形下可能違反動物保護理念,法律應嚴格規範出售陪伴動物的業者,因不熟悉陪伴動物的習性下,寵物購買率下滑3到4成,寵物被認為是「物」或「法律客體」來販售,零棄養才能杜絕流浪動物產生,台北醫學大學醫療暨生物科技法律研究所副教授何建志說,現行法令只規定飼主若不想飼養寵物,寵物商業同業公會理事長張靖霖說,寵物醫療費用",0.5,640,1
贊成流浪動物零撲殺,"研究所副教授何建志說,現行法令只規定飼主若不想飼養寵物,寵物商業同業公會理事長張靖霖說,寵物醫療費用賠償責任及檢查義務,《動物保護法》希望達成零安樂的目標,面對寵物交易糾紛,農委會制定的寵物買賣定型化契約,10年前經營全台第一間寵物旅館：265坪的寵物夢公園,不賣寵物,更多以友善動物出發的寵物店開張,飼主們應加強對寵物的專業知識及相處之道",0.5,640,2
贊成流浪動物零撲殺,"舉辦針對「一○八遊行」的活動討論會,希望政府正視台灣流浪動物所面臨的生存危機,加上動保法刑責過輕,維護流浪動物的生存權利,〔記者蔡偉祺／北縣報導〕動物保護團體發起的動保「白玫瑰運動」,棄養動物刑責,貓狗動物救援車應有合法路權,雖然動保法列入管制,民眾濫用捕捉流浪動物,活動召集人阮美玲表示,落實動保法執行,是這次動保團體全面大動員的導火線,造成受傷動物感染致死或截肢的後果,成立動物警察,希望全國動保",0.5,641,1
贊成流浪動物零撲殺,"讓動物擁有自由活動空間,同時也積極推動動物結紮,可帶寵物一同觀賞棒球賽,寵物公會每週也前來協助貓犬洗澡及整理美容,讓動物不易群聚感染,市府還與寵物業,市府以每個生活圈皆設置寵物公園為目標,同時也有20多家寵物認證餐廳,推動寵物日或寵物週,桃園寵物認證餐廳也達20多家,寵物公園數量將大幅增加,桃園市動物保護教育園區房舍,寵物公會每周義務幫寵物洗澡與美容,提供駐點式動物認養服務,今天啟用的桃園市動物保",0.5,642,1
贊成流浪動物零撲殺,"物保護教育園區房舍,寵物公會每周義務幫寵物洗澡與美容,提供駐點式動物認養服務,今天啟用的桃園市動物保護教育園區是全國用地,讓三合一動物絕育專車至各社區提供服務,全方位打造動物友善環境,全方位提供動物友善環境,未來桃園市每一生活圈至少設置1個以上的寵物公園和寵物專區,目前累計絕育約1200隻動物,讓市民可以透過手機APP觀看待領養的動物",0.5,642,1
贊成流浪動物零撲殺,"【綜合報導】為支持《動物保護法》修法,看我們的政府官員是怎麼殘害動物的,這就是動物對我的療癒,立委陳怡潔昨調閱近3年流浪動物收容資料發現,正進行動保團體訴求的誘捕,動保團體昨在北市凱達格蘭大道發起遊行,」帶2隻米格魯的民眾劉靜言說：「動物也是生命,是近10年台灣最大動保遊行,發起遊行的台灣動保法修法聯盟執行長黃泰山昨稱,將流浪動物結紮再釋回,彭華幹也湊一腳昨遊行活動在凱道集結,不濫捕動物,許多縣市",0.5,643,2
贊成流浪動物零撲殺,"否則流浪犬沒結紮在外頭一直生,透過TNR才可以讓流浪動物從源頭減量,盼化解流浪犬管理爭議,確認流浪犬貓應捕抓的原因,流浪犬認養率提升至4成,昨天大家站出來為流浪犬請命,也應顧及社會大眾不希望被流浪犬干擾的需求,有愛媽收容的流浪犬叼了一束花送她,流浪犬管理爭議不能只考慮關心動物民眾的觀點,流浪犬只會越來越多,刪除過去任何人都可以捕捉流浪犬至收容所條文,這些流浪貓狗沒有爸媽",0.5,644,2
贊成流浪動物零撲殺,"餵養狗兒,還有一些人會把狗丟在附近,將兩百隻的狗拍照建檔,「目前急需短期照顧狗的志工,請他們不要撲殺流浪狗,警方擔心流狼狗沒人餵養,並希望民眾能認養流浪狗,並開始飼養流浪狗,小狗越養越多,擔心流浪狗遭撲殺安樂死,收養近兩百隻流浪狗",0.5,645,2
贊成流浪動物零撲殺,"結果里長服務處電話被「打爆」,致電抗議是言論自由,里長辦公室電話屬公開資訊,「發動打電話抗議是言論自由表現,「電話不知道打幾通進來,救援小組於是在臉書發起「一人一通電話為流浪貓狗請命」活動",0.5,646,1
贊成流浪動物零撲殺,"獸醫師天職是執行醫療工作,60名獸醫師,桃園市新屋動物保護區獸醫簡稚澄疑似因執行安樂死,與會的中華民國獸醫師公會理事長陳培中指出,台大獸醫師簡稚澄在5日吞下供犬隻安樂死藥物自殺,王定宇與10多名獸醫師代表胸口繫上白色玫瑰花",0.5,647,2
贊成流浪動物零撲殺,"希臘曾施行零安樂死,因應零安樂死政策,政府推行零安樂死前,零安樂死政策明年上路,外國曾實行零安樂死政策",0.5,648,2
贊成流浪動物零撲殺,"指責愛心媽媽製造環境髒亂「要養就帶回去養」,反而變成付出心力的人要承擔別人棄養源頭的罪,由於被路邊救援的流浪毛小孩TNR結紮野地放養要植入晶片登記飼養者,放養）推廣瓶頸,但是結紮後野地放養的後端管理,植入晶片結紮野地放養記者洪瑞琴／專訪「雖然很辛苦",0.5,649,2
贊成流浪動物零撲殺,"《動物保護法》明年2月起實施零撲殺,寵物登記,落實寵物登記,輔導轉型為動物生命教育園區,陸續推動「改善政府動物管制收容設施」與「加強動物保護行政效能」等中程計畫,讓流浪動物人道處理於台灣儘快絕跡,全國收容單位禁止對動物施行安樂死,以改善動物收容所的設施及管理,未來有關動物飼養,以解決流浪動物的管控問題,對流浪動物採「人道處理」(撲殺)",0.5,650,2
贊成流浪動物零撲殺,"拘役或併科2千萬元以下罰金★《家庭暴力防治法》部分條文修正案年滿16歲遭現有或曾有親密關係的未同居伴侶,昨新修正的《動保法》新增「展演動物」,昨修法明訂,另三讀通過《兒童及少年福利與權益保障法》修正案,36條修正案製造,藍委王育敏原提案立即禁止安樂死,其他法案重點★104年度中央政府總預算案歲入預算1兆7766億4032萬餘元,立院也通過《家庭暴力防治法》部分條文修正案,立院昨也三讀通過《民用航空",0.5,651,2
贊成流浪動物零撲殺,"1兆7766億4032萬餘元,立院也通過《家庭暴力防治法》部分條文修正案,立院昨也三讀通過《民用航空法》部分條文修正案,故修法要求成人負起責任,約1.28%★《飼料管理法》部分條文修正案飼料或飼料添加物使用危害人體或違法添加物,並能聲請保護令★《地方制度法》第79條修正案直轄市議員,立院昨三讀通過《動物保護法》修正案,提案修法的藍委盧秀燕說",0.5,651,2
贊成流浪動物零撲殺,"若已結紮的流浪犬不適合回置原地,導致在外流浪的數量增加,由於流浪犬變多,台灣流浪動物救援協會台南分會長徐滿惠認為,2014年在外流浪的犬貓約有4千多隻,台灣流浪動物救援協會台南分會長徐滿惠指出,減少在外流浪的犬數,許多狗媽反映所餵養的流浪犬隻變多",0.5,652,2
贊成流浪動物零撲殺,"包括工作犬認養,除了加強推動認養,動防所持續加強推動多元認養,在寵物店設認養愛心小站,也固定巡迴各鄉鎮辦認養,提供優質的認養及動物照護環境",0.5,653,2
贊成流浪動物零撲殺,"例如透過公民團體或動保團體突襲訪查各縣市收容所,農委會有責任緊盯各縣市政府是否長期超收未做任何改善,農委會將輔導改善至於各縣市收容量持續居高不下,若收容所內中小型犬隻或貓的數量較多,其餘超收縣市則分別為宜蘭縣,全台各縣市收容所截至1月底的在養量,收容動物福利下滑根據農委會統計,分別超收5.5％,分別超收了40％,台南市也超收了25％,可以比最大收容量多容納一些犬貓,但農委會仍會關心各縣市是否有持續",0.5,654,1
贊成流浪動物零撲殺,"超收了40％,台南市也超收了25％,可以比最大收容量多容納一些犬貓,但農委會仍會關心各縣市是否有持續超收且比例偏高的情形,政府設定的最大收容量對流浪動物而言其實是最低的標準,超收了40％,超收確實對收容動物有不良影響,仍有6個縣市超收,台南市收容的流量犬貓都超過最大收容量,在資源有限又超收情形下,但全台截至1月底仍有6縣市的動物收容所滿載超收,將讓收容品質下滑,收容犬貓所能享有的動物福利必定會下滑",0.5,654,2
贊成流浪動物零撲殺,"收容所為了顧及品質,加上收容所是鄰避設施,亦或是捕捉後不撲殺導致收容品質大量下滑,收容所為了達到零安樂死的目標,造成多少無辜生命喪送收容所,「收容量暴增可以想見」,從1999年開始實施公立動物收容所無人認領養就撲殺政策,導致收容量大增,經統計約有124多萬隻小孩被撲殺或所內死亡,不只是收容所捕捉動物後不撲殺",0.5,655,2
核四應該啟用,"碳排放量高,共計占總發電量27%,必須限電,電價會漲40%,對電子業衝擊也大,碳排量增,且電子業占製造業GDP的65%,若電價漲40%到55%,若核能發電改用天然氣,電子業用電量又占產業用電量的1/3,會有電價上漲,碳排放量會增18%,改用離岸風力機發電則漲55%,且台灣全部用電量有85%供產業使用,電力備用容量率少於6%,若改用天然氣發電,現在天然氣發電已占總發電量的3成,以及核四（占總發電量9",0.5,656,1
核四應該啟用,"林伯豐表示,林伯豐指出,林伯豐認為,理事長林伯豐會前接受媒體訪問表示,林伯豐建議",0.5,657,2
核四應該啟用,"台電公司係孫老總的第五個孩子,孫老總為成立工研院舌戰立委,孫老總如果在世會支持核四,孫老總不論在那個職位都會反對停建核四,若孫老總在世,孫老總擔任過交通部長,孫老總接下復電任務,孫老總也會拿出他的道德勇氣進行核四興建的政策辯護,如果孫老總在世看到核四爭議,因此孫老總當然會力挺核四,除了因為從過去台電與孫老總受訪的歷史文件顯示,孫老總也會要求台電負起完全監督之責,以孫老總的個性,這卻不代表孫老總對於",0.5,658,1
核四應該啟用,"若公民投票決定停建,也許在野黨執政會斷然宣布停建,為什麼政府不直接宣布停建,在安全無虞條件或前提下興建完成並運轉,停電的不方便」及電價調高,行政院到目前為止的政策是繼續興建核四,他不能理解為何有人認為核四停建後,若主張停建核四,多數民眾決定停建核四,有人認為行政院應直接宣布停建,有人認為應直接宣布停建核能四廠",0.5,659,2
核四應該啟用,"台灣應於二○二五年前達成非核家園目標,政院版僅以「逐步減核」帶過,估計我國實現非核家園的期限,加上核四投入運轉的時間,行政院日前提出《能源安全及非核家園推動法》草案,不像某前政黨主席只說要二○二五年實現非核家園,如果按一座核電廠正常運作四十年後除役,對於台灣究竟何時可達成「非核家園」目標,有把握能在二○二五年前完成去核,有關非核家園的時程,相較於民進黨版《非核家園推動法》草案中明定,並釐清供電結構",0.5,660,1
核四應該啟用,"二○二五年前完成去核,有關非核家園的時程,相較於民進黨版《非核家園推動法》草案中明定,並釐清供電結構在研議非核家園時程,並將核四運轉時間加入計算,核四存廢爭議持續延燒,卻沒說明如何彌補核四不蓋後所產生的缺電問題,「二○二五非核家園計畫」是經過能源等各領域專家評估後,若按核電廠正常運作四十年後除役,民間廢核聲勢驚人",0.5,660,1
核四應該啟用,"蔡春鴻昨日表示,〔記者許敏溶／台北報導〕清華大學工程與系統科學院教授蔡春鴻將接任原子能委員會新任主委,蔡春鴻本人則笑著說,個性溫和但學經歷完整的蔡春鴻,蔡春鴻清大核工系畢業後,蔡春鴻認為,蔡春鴻指出,蔡春鴻募資六十多萬元在媒體刊登專文反對核四停建,加上蔡春鴻擔任過原能會核子設施安全諮詢委員會召集人",0.5,661,2
核四應該啟用,"若林義雄不給個交代,當年絕食「以死相逼」如今林義雄卻不見了,林義雄主張未實現,將號召群眾到林家拜訪,「林聖人你在哪,林義雄應跟全民道歉,要求曾以絕食行動抗議核四的前民進黨主席林義雄,如果林義雄不願埋單至少要向全民下跪謝罪",0.5,662,1
核四應該啟用,"執政者說：支持前瞻計畫,提出前瞻計畫的投資報酬評估,曾有立委建議將前瞻計畫切割成「基礎建設」與「前瞻計畫」,即令核四廠的設計是個安全係數極高,8年8800億的前瞻計畫,這個數千億的前瞻計畫中,這本會是比較妥當的執行計畫,10年的國計民生能產生什麼直接的效益,這筆8年8400億的前瞻計畫,實在不該將這種專業的投資計畫,那麼這次數千億的「前瞻計畫」,把關乎國家未來數十年甚至百年的經濟發展計畫,誰能保證",0.5,663,1
核四應該啟用,"一旦投資失當錯誤,將投資３億元成立合資公司,投資太陽能電站為主的商機,資方永遠都口口聲聲「無法負擔」,有公教代表質疑基金投資報酬率低才是年金財務虧損主因,如果真的因此「薪資凍漲」,富邦接著大舉投資綠電,「請投資大神來都沒用」,資方不滿,就是因為政治力介入及不合理的投資限制",0.5,664,1
核四應該啟用,"燃煤發電的汙染量不到境內汙染的百分之十,工業汙染源約三成,然後說：空汙來源多,燃燒發電造成的汙染,環保署負責人在遊行現場做出承諾：徵收空汙費,燃煤發電造成的空汙不算什麼,國營事業的汙染排放,只占境內汙染的百分之四點五至九點九,找不到也說不清台灣二○一七年空汙嚴重的主因,萬人反空汙遊行在高雄台中兩地同時舉行,無異是在打臉空汙大遊行：你們無知,大陸過來的汙濁空氣有偏見,台灣的空汙三分之一來自海峽對面,",0.5,665,1
核四應該啟用,"時舉行,無異是在打臉空汙大遊行：你們無知,大陸過來的汙濁空氣有偏見,台灣的空汙三分之一來自海峽對面,如果不是燃煤電廠造成過量空汙,「全球生活成本統計網Numbeo」公布二○一七年城市環境汙染指數排名,其餘的汙染來自餐飲業,就做出的減少空汙承諾,三分之二是境內汙染：其中大小車輛排出的汙染占三成以上,造成嚴重空汙,去年台灣的空氣汙染嚴重,包括空氣與水資源汙染,隨後環保署發表數據：台灣的空氣汙染三分之一",0.5,665,1
核四應該啟用,"兩人並連署「以核養綠」公投提案,目前進入第二階段連署的公投案,也讓這項公投案能否在八月底前跨過二階段連署,醫學物理學會理事廖彥朋發起的「以核養綠」公投行動分為「兩部曲」,透過公投方式讓老百姓決定是不是要啟動核四,公投本來就是公民意志的展現,這是馬江首度同台表態支持「以核養綠」公投案,對公投本身沒有任何意見,以核養綠公投」記者會,交由人民公投決定",0.5,666,2
核四應該啟用,"以核養綠公投過關,他就會訴諸公投,前總統馬英九關心以核養綠公投,比較公平,就連核四廠周遭居民對公投的支持也在五五波,但公投過後,「這次公投已讓反核團體被看破手腳」,以核養綠公投發起人黃士修今天表示,不排除啟動核四公投連署,這次以核養綠「公投普查」結果,目前手上已有超過25萬份公投提案連署書,以核養綠公投是要做歷史性解套,有絕對信心核四公投會過",0.5,667,0
核四應該啟用,"還製造我跟院長的矛盾,」民進黨總統候選人謝長廷：「『裁撤』核四這個有…,」李遠哲對謝長廷先前給期許,TVBS記者：「對謝陣營來講壓力比較大點嗎,謝長廷面臨民進黨主張的非核家園,謝長廷的壓力可想而知,謝長廷早就備妥8年前續建核四的「朝野協商決議」,」中研院研究員梁啟源：「應該是對謝陣營壓力比較大,這對謝長廷的壓力,謝長廷：「低危險的來代替比較舊的,前中研院長李遠哲：「報導裡面,謝長廷折衷接招,中研院",0.5,668,1
核四應該啟用,"謝長廷前幾日與民進黨團大動作發表共同聲明,還被萬民丟鞋唾罵,不像「笨笨」的馬英九與其領導的國民黨,始作俑者正是當初胡亂停建的民進黨政府,民進黨實在是「聰明」得多了,他認為有7成民意反對續建核四,另他還提及2001年民進黨執政時期停建核四,視台灣的能源「獨立」安全與底層人民生活為己任,民進黨的台獨入憲主張與鎖國政策已確定無法獲得多數民意認同,對民進黨來說只要能把政權騙到手就好,今天民進黨口口聲聲指責",0.5,669,2
核四應該啟用,"進行燃料束拆解成燃料棒後轉售,燃煤為30天,台電配合非核家園政策將核燃料運至國外處理,台電規畫運至國外燃料製造廠,提案人認為花費國家80億元購買的核四燃料束,並請台電為全國人民舉辦公聽會說明為何需要將燃料棒急著送出國」,要求暫緩將燃料束送出國,但當初以80億元購買的燃料束,建議「暫緩將核四燃料棒送出國,核四廠初始爐心核子燃料屬台電財產,若只以鈾原料賣出,要求台電暫緩將核四燃料束送出台灣,正在封存中",0.5,670,1
核四應該啟用,"約50.50%的受訪民眾認為對台灣經濟有不好影響,有75.89%受訪民眾贊成台灣經濟應朝向自由化,三如期除役及停建核四對台灣經濟會有影響,台灣近年來反核意識有增高趨勢,其中有超過7成5受訪民眾贊成台灣經濟應朝向自由化",0.5,671,2
核四應該啟用,"因此規劃舉辦「我國電力供需規劃對產業之影響」系列座談會,工總7至9月規劃舉辦「我國電力供需規劃對產業之影響」系列座談會",0.5,672,1
核四應該啟用,"到時侯正要減碳又讓新電廠燃煤,電廠2025年建好,燃煤占發電比重從46%降為30%,才能拒絕燃煤電廠的啟動,現在卻花一千億蓋深澳燃煤電廠,中央竟要重啟深澳燃煤電廠,當他聽到深澳燃煤電廠要再蓋回來時,深澳燃煤電廠成了今年北北基宜選舉熱議題,「要不要建深澳燃煤電廠",0.5,673,1
核四應該啟用,"核四廠完工驗收並經具公信力單位認證安全,縱使現在馬上進行核四公投,公投未必能解決問題,但是民進黨還是會以公投門檻太低,公投只是規避責任的同義詞,公投乃屬於最終的手段",0.5,674,0
核四應該啟用,"行政院今天公布,其中以核養綠公投以近590萬同意票過關,他們也不想再勞師動眾發動核四公投,將發動明年重啟核四公投綁總統大選,以核養綠公投通過之後,以核養綠公投領銜人黃士修表示,他們就不會再發動核四重啟公投",0.5,675,2
核四應該啟用,"台灣社會在經歷8天嚴重失序行為後,取決於該國能源公共政策的經濟效率,面對區域經濟整合時代的崛起,政治鬥爭犧牲經濟回顧核四的興建過程,我國應重新評估選擇區域經濟發展戰略夥伴優先順序,工業國家經濟發展之成就,所造成國家財政損失與未來經濟穩定發展,且將重創台灣生態環境與經濟發展,執政當局未經公共政策制定之合法行政程序做出審慎評估與令人信服之決議,經濟部以尋求共識為由舉辦全國能源會議,以及沒有核電之後台灣",0.5,676,1
核四應該啟用,"」新增訂單指標非常亮麗,創下了指數創編以來最高,中華經濟研究院昨公布4月台灣製造業採購經紀人指數（PMI）為60.2％,生產指數也從64.6％,而「未來6個月的景氣狀況」的指數則是高達66％,但卻是創編指數以來,上個月組成PMI指數中的5項指標,PMI指數的「現有原物料存貨」指標明顯走緩",0.5,677,1
核四應該啟用,"在充滿政治算計的「反核」聲浪裡,「反核」者不能把「擁核（反反核）」者的沉默,停建核四電價,隱身於沉默「反反核」背後的公民,視為默認反核行動,核四公投就是一種制度安排,避免在反核的強大聲浪下,「反反核」者因為擔心在不夠理性的爭議裡,核四廠房安全,反核成為當前社會的顯學,在這波朝野政黨核電政策的政治攻防或是複雜的公共利益論辯過程中,「反反核」的一方之言成為弱勢的沉默螺旋,「擁核（反反核）」的觀點漸次成",0.5,678,2
核四應該啟用,"或是複雜的公共利益論辯過程中,「反反核」的一方之言成為弱勢的沉默螺旋,「擁核（反反核）」的觀點漸次成為「沉默的螺旋」,正因為社會存有的「反核」肅殺氛圍,社會或媒體應該讓正反意見都能呈現,民兩黨願意將爭論多年的核四議題交付公投應予肯定,「反核」者通過媒介傳播效果,但是在反核團體和媒體傳播效應的雙重發酵下,從理性論辯（停建／續建）到激情揚旗（反核旗幟）,當前一個值得「反核」者反思的課題就是,「反核」此",0.5,678,2
核四應該啟用,"核四的命運多舛,倘若看到蔡政府虛擲核四廠三千億卻面不改色的作法,」德國廢核之路,但馬克宏仍直言批評梅克爾的廢核政策,梅克爾尚且逐步廢核,又怎麼看待梅克爾的廢核政策呢,民進黨的反核論述常以德國為師,最近台電更釋出核四將「整廠輸出」的消息,電力短缺時還可向法國購買核電應急,廿年前核四簽訂的進步型沸水式反應器當時廣被推崇,但蔡政府卻不願真誠面對非核必然衍生的後果：例如電價大幅提高,以「核能電廠」名義徵收",0.5,679,2
核四應該啟用,"應器當時廣被推崇,但蔡政府卻不願真誠面對非核必然衍生的後果：例如電價大幅提高,以「核能電廠」名義徵收的四八○公頃土地,他不會學德國驟然淘汰核電的作法,核四要怎麼走下去,時常向德國供輸核能電力的法國,蔡英文如果要全民為核四埋單,行政院發言人徐國勇強調核四絕對不會重啟,核四封存至去年底已屆滿三年,台電正計畫把核四燃料棒拆解,但蔡政府堅決推動非核,德國蒙著頭減核,蔡英文卻大搞非核急行軍,先談非核家園,馬",0.5,679,2
核四應該啟用,"計畫把核四燃料棒拆解,但蔡政府堅決推動非核,德國蒙著頭減核,蔡英文卻大搞非核急行軍,先談非核家園,馬克宏說：「我一點都不崇拜核能,核四重啟的機會渺茫,「當一口氣關掉全部核能後,但蔡政府除了繼續膜拜「非核家園」的神主牌外,如果英商有意買核四,廢掉核四,」民進黨選擇非核,對於核四何去何從並沒有提出合理答案,除非改成醫院,若轉做核電文化園區,對於核四「轉型」,梅克爾要走向非核家園",0.5,679,2
核四應該啟用,"也應該要反映國家民意,執政者執意要做核四公投,「明擺著不敢面對民意」,「民意=民進黨意懂了嗎愚民們」,因為現在的民意很清楚,「強姦民意,「民意傾向統一,依法要求政府別再拿全民開刀,片中說到「民意很清楚,「你確定民意真的是廢核嗎」,你民我意」,」現遭網友痛批「拿著民意當令箭,「蔡則天：黨意通民意,決定權交給人民,人民有必要藉由公投,重點是那裡的民意,遭網友怒批「四年前的民意跟現在的民意差很多好嗎」,",0.5,680,2
