text_a,text_b,label,idx
贊同課綱微調,"當時高聲唱著〈附中校歌〉時,馮忠鵬身為師大附中校友,(中時電子報),換成由高中生走上街頭南北串連,師大附中站出來」臉書,在師大附中求學的3年是此生感到最驕傲,親綠政客及教師日前發起的反高中課綱微調運動,偶然看到附中學生也成立了「反課綱黑箱,眼看即將發展成為新一波高中版的太陽花學運,南北幾家高中紛紛加入這個運動行列,指控附中畢業的校友吳思華是附中之恥,知道要報效的國家就叫「中華民國」,「心中像打翻五",2.0,1368
贊同課綱微調,"因應張安樂的造訪,中華統一促進黨總裁「白狼」張安樂5日晚間率眾到教育部,張安樂指出,張安樂表示,張安樂5日上午也率眾赴民進黨中央黨部抗議,張安樂最後對現場的民眾與警察致意,安全島兩側也有警方派駐的警力,張安樂等人於5日晚間7時許抵達統一促進黨架設於中山南路的舞台",2.0,1369
贊同課綱微調,"其存立基礎便是全民共通的國家認同,可嘆馬政府從來不敢堂堂正正地維護最根本的實質正義─國家認同和憲法正當性,此所以現代國家都必藉著國民義務教育,她心目中的「中華民國」還剩下什麼,更規定「教育文化應發展國民之民族精神」,「一國兩區」和「統一」目標,而《中華民國憲法》及《增修條文》不但規定「固有疆域」,而不是（非中國人的）「台灣民族」,憲法是國家根本大法,可見國家認同絕不只是言論自由問題,我國亦規定歸化",2.0,1372
贊同課綱微調,"不是（非中國人的）「台灣民族」,憲法是國家根本大法,可見國家認同絕不只是言論自由問題,我國亦規定歸化者必須放棄原來國籍,庸懦的馬則帶著憲法和國家一起受辱,12年國教審議會委員名單在課綱公布前不會公開,但貪腐的扁帶頭汙辱憲法和國家,（石佳音為中國文化大學政治系助理教授,此所以英美等國規定歸化的公民,國家和憲法的尊嚴亦流失殆盡,強化國民的國家認同,《國民教育法》亦隨之規定「課程應以民族精神教育…為中心",2.0,1372
贊同課綱微調,"另一位微調課綱的委員,課綱本就應依憲法來訂,但微調後的課綱,微調後的課綱,「不是獨派人士說課綱微調後去台灣化,微調課綱小組召集人,這次課綱微調不但未「去台灣化」,他檢視這波高中歷史課綱微調,他們依憲法來調整課綱,他們就可以依台獨憲法訂課綱,教育部調整高中國文科及社會科課綱,怎可能讓課綱去台灣化",3.0,1373
贊同課綱微調,"立委指「去台灣化」,（台大哲學系教授）謝大寧：課程大綱必須合憲教育部頒行的課綱必須合憲,必先亡史」台灣人也參加了抗戰光復台灣行列,反對「台灣光復」的人,不是「去台灣化」,用「光復台灣」與「政府遷台」又豈有所謂矮化台灣主體或讓「大中國」,認為中華民國主權只及於台澎金馬,以致於台灣近年來被迫陷入認同錯亂,成為國民革命第一位犧牲的台籍將領,這不是「去台灣化」,台灣人也參與共產黨革命,「台灣光復」並非矮化",3.0,1374
贊同課綱微調,"想盡辦法尋求經濟轉型,台灣今年第二季的經濟成長率（GDP）只有0.64%,大陸努力經濟轉型中國大陸舉辦2022年冬季奧運,全世界的經濟復甦緩慢,台灣經濟走緩,是中國經濟轉型的大補丸,中國大陸面對全球經濟不振,對大陸的經濟發展也大有幫助,大陸經濟正在轉型,教育部已經同意新舊課綱並行",1.0,1375
贊同課綱微調,"視為「外國人」,原課綱「一邊一國」的精神,教育部蔣部長既然認同中華民國憲法,任何反對「一邊台灣國一邊中國」的主張,而是回歸到中華民國憲法,而不承認中共在大陸的主權,也就是台灣國法理獨立或台獨,把對岸的稱呼由「中國」改為「中國大陸」,「一邊一國」的主張公開化,如此可將和中國有關的架構,我們是民主國家,孔子是外國文人,它最基本的精神就是治權和主權分離：在治權上承認中華人民共和國在中國大陸的事實,中華民",2.0,1376
贊同課綱微調,"孔子是外國文人,它最基本的精神就是治權和主權分離：在治權上承認中華人民共和國在中國大陸的事實,中華民國憲法及其7次增修條文,這個主張的重點在於：「台灣國」是本國,民國,但在主權上維持中華民國對中國的傳承,不容易把中華民國視為「外來政權」,要消滅中華民國憲法,但同樣因為是民主國家,在他們的心目中,只有徹底的「去中國化」,近代民國史是外國史,改國號,孫中山,讓「一邊台灣國一邊中國」的洗腦出現了破綻,中",2.0,1376
贊同課綱微調,"不肖的子孫」來看反課綱學生的史觀,反課網運動高舉「中華民國滾回中國」,針對反課綱中「日本統治」或「日本殖民統治」,反課綱學生1日晚間號召「反微調,以研究和教學為職業……但當我看到一群反課綱的學生,新課綱正式上路,北區反課綱聯盟總召朱震並提出4點訴求,」曾編纂《高中歷史課綱烽火錄》的張方遠也透過網路媒體指出,解決課綱爭議」4點訴求,晚間的活動提出「取消黑箱微調課綱,暫時回到101課綱」,北區反課綱聯",3.0,1377
贊同課綱微調,"如今反課綱怒火狂燒,反課綱學生要求教育部長吳思華下台,教育部也須針對課綱問題專案報告,希望教育部與反課綱學生盡快溝通,教育部從未正面說清楚課綱微調有哪些,課綱既然涉及統獨史觀,3個月前藍委就告知府院要小心課綱議題會燒起來,若現在貿然撤回課綱,也無意暫緩實施新課綱,政院定調課綱溝通是教育部問題,繼任者仍須執行新課綱,課綱才有處理空間,因為課綱沒有違法問題,課綱牽涉意識形態",2.0,1378
贊同課綱微調,"去年7月已公布微調的數學及自然課綱,高中國文及社會科課綱微調從去年8月開始討論,外界質疑課綱通常用6年,去年8月開始討論微調國文及社會科課綱,但過去許多人批評12年國教課綱制訂太慢,107年學生就可使用依據12年課綱編定的教科書,之後各科課綱105年2月決定,外界質疑教育部一個月內就完成高中國文及社會課綱微調,就先微調高中課綱,但微調後的課綱,還表示這次課綱微調更是以台灣主體性來看待,先微調高中課",3.0,1379
贊同課綱微調,"會課綱微調,就先微調高中課綱,但微調後的課綱,還表示這次課綱微調更是以台灣主體性來看待,先微調高中課綱,根據微調後的課綱,外界質疑這次課綱調整是「去台灣化」,同時12年國教總綱目前也積極討論,對於最近紛紛擾的課綱問題,一般課綱通常要用8到10年,但微調的課綱不會因此暫緩實施,教育部為了讓中小學課程連貫",3.0,1379
贊同課綱微調,"就調整課綱內容,課綱問題屬於公共議題,課綱訂定是貫徹國家意識,社會科微調課綱,也認同廢止2014年高中國文及社會課綱微調,說明「103課綱」偏離史實,教育部課審會於2014年1月表決通過高中課綱微調案",3.0,1380
贊同課綱微調,"反對課綱調整的民間團體,強調課綱調整符合程序正義,107學年度升學考試開始用調整後的課綱命題,期盼將相關會議資訊及課綱修訂內容完整公開,課程發展委員會,全教總等民間團體質疑課綱檢核小組成員不具代表性,指高中課綱微調程序「不正義」,課程審議委員會等嚴謹程序,將依程序公告課綱,並依課程審議委員會決議,課綱調整經過學科中心蒐集資料,高中課綱微調過程合憲",3.0,1381
贊同課綱微調,"微調課綱公平對待這塊土地上「先來後到」的人,許多歷史人物被加入課綱,也都加入課綱,教育部課程審議委員會1月底通過高中國文,見諸高中歷史課綱,這次課綱調整,過去歷史課綱對日本統治較為美化,二二八事件在課綱中,微調課綱增加殖民政府對台灣人民經濟與土地的侵害,社會領域課綱微調案,國統綱領,微調課綱多有著墨,微調課綱強化此段史實,微調課綱增加台人參與革命",3.0,1382
贊同課綱微調,"也就是對課綱的微調內容所牽涉的實質學術問題,假使學生對課綱調整的學術意義不知其然,夠不夠資格出來抵死反對課綱微調,讓大家不要只看到課綱抗爭事件的表象,課綱是死的,這涉及課綱是否真有所謂「洗腦」的效果,那這個課綱微調事件,當然是課綱為何要調整部分內容,還是只把課綱當做參考教材,為什麼有這些學生團體要用如此手段反對課綱微調,學生既然如此堅持課綱不可調整,出來抗爭的學生按理說應該都明白新舊課綱在學術上有",2.0,1383
贊同課綱微調,"如此手段反對課綱微調,學生既然如此堅持課綱不可調整,出來抗爭的學生按理說應該都明白新舊課綱在學術上有何不同涵義才對,今天課綱微調引發的抗爭或爭議,反課綱微調團體與教育部的衝突,一般人也不懂支持或反對課綱微調的人到底在爭什麼學術千秋,全台各高中的歷史教師在教課時,而是對課綱調整涉及的實質學術問題,都是照本宣科讀課綱內容給學生聽嗎",2.0,1383
贊同課綱微調,"雖然沒有課綱專家小組委員「反對慰安婦是被強迫的」,質疑教育部刪除103年歷史課綱「慰安婦『被迫』」字眼,以及103年課綱的「婦女被強迫做慰安婦」,形容慰安婦的用詞「不需要侷限於『被迫』的字眼」,「沒人反對慰安婦是被迫的」,針對慰安婦爭議與課綱微調的討論,新版歷史課綱「慰安婦『被迫』」這一項是否又改回微調前用字,並未刪除「婦女被強迫做慰安婦」的「被強迫」字眼,應以後續融入教材針對新黨質疑教育部刪除慰",3.0,1384
贊同課綱微調,"65席國民黨籍立委,立法院長王金平,可能杯葛明天立法院新會期開議議程,多名國民黨籍立委在綜合座談發言時提及,中國國民黨下午在中央黨部舉行立法行政部門議事運作研討會,缺席立委是忙於公務和地方行程,立法重要立法工作項目,立法部門應緊密合作,聽取立委意見並執行,國民黨籍立委出席研討會人數不如預期,國民黨立法院黨團書記長王廷升及國民黨籍立法委員聽取新會期行政,國民黨政策委員會執行長林鴻池,國民黨籍立委陳淑",2.0,1385
贊同課綱微調,"也有不少老師主張暫緩微調課綱,表達支持高中教科書課綱微調一案,而這次課綱的微調就是回歸憲法史觀,高中歷史課綱調整引發藍綠爭執,今天上午(七號)有一群學生團體到教育部前表達支持課綱微調,並按照時程進行課綱調整",3.0,1386
贊同課綱微調,"過去國民黨執政時,現在國民黨既無執政包袱,國民黨在野後總是無法掌握議題先機,黨中央也不曾發布新聞稿表達抗議或是提出質疑,或是總是被耍的在野黨,以中華道統自居的國民黨,國民黨因未能及時澄清綠營以訛傳訛,國民黨若不出手,國民黨迄今僅前主席洪秀柱,直接把「去中國化」的意識形態毫不保留地投入這次課綱審查會議中,不為改教育只為「去中國化」另有學生代表稱學習「唐宋古文八大家」的作品是在「造神」,歷史系出身的黨",2.0,1388
贊同課綱微調,"要求退回新課綱,此次課綱微調並非沒有問題,而課綱爭議已經耗費很多社會資源,課綱爭議一連多日占據媒體版面,課綱爭議嚴格說來連政策都談不上,新舊版高中歷史課本並行使用",3.0,1389
贊同課綱微調,"將原先教科書中提到關於「中國」的名詞,這一點教科書應該講清楚,現在歷史教科書說日本人在台灣建設鐵路,至於歷史科,期使文化經典教材的選材範圍能夠涵蓋傳統經史子集各部分,國文科方面,現有歷史教科書,」現行高中歷史教科書對於日本殖民統治台灣期間太過歌功頌德,微調是為符合憲法精神教育部主祕王作台說,譬如現行教科書說日本人當年在台灣衛生做得很好,教育部今天召開課程審議會,」12年國教今年8月上路,教育部長蔣",3.0,1390
贊同課綱微調,"教科書說日本人當年在台灣衛生做得很好,教育部今天召開課程審議會,」12年國教今年8月上路,教育部長蔣偉寧決定微調,主要是讓將教科書內容及用詞符合中華民國憲法的精神,以地理科來說,現行高中教科書台灣史與中國史切割太清楚,決定高中國文科及社會科課綱怎麼調整,教育部長蔣偉寧說：「這次微調是讓教科書符合中華民國憲法精神,不美化日本殖民統治文化大學史學系兼任教授王仲孚表示",3.0,1390
贊同課綱微調,"江宜樺上午在院會聽取「普通高級中學課程綱要微調情形」報告,台南市與高雄市今天在行政院院會表達對歷史課綱微調案的疑慮,他支持課綱微調,課綱修改雖有6年時限,課綱微調希望秉持貼近歷史事實,高中歷史課綱微調引發外界關注,如何讓他們儘快了解課綱微調內容與意旨,課綱微調希望貼近史實",3.0,1394
贊同課綱微調,"杯葛行政院長江宜樺上台,但課綱微調是提升台灣在中國近代史的地位,去中國化教育讓台灣年輕人陷入一種「教科書主張獨,更損害台灣經略大陸的機會,台北市長郝龍斌也要站出來講幾句話,捍衛台灣尊嚴,更是提升台灣人民的歷史尊嚴,一起捍衛台灣尊嚴,但台灣課綱卻用帶有殖民史觀的內容授課,台南市長賴清德稱「中國大陸」,特別指出台灣人民不是自願受統治,並強調台灣婦女「被迫」做慰安婦,台聯黨團也揚言若不撤回課綱,以及台灣",3.0,1395
贊同課綱微調,"蔣偉寧說明課綱調整合法,媒體問及民主進步黨日前開記者會要求蔣偉寧下台,蔣偉寧會前受訪說,教育部長蔣偉寧今天表示,蔣偉寧表示,蔣偉寧也同意到台灣團結聯盟黨團說明,蔣偉寧下午到立法院向立法院長王金平報告課綱微調議題",3.0,1396
贊同課綱微調,"黃智賢說台大學生找民進黨市議員開記者會,台獨黑幫一應俱全,卻根本不在台獨那一邊,9警察背著黑鍋無處申冤因為人民在台大內遭遇治安事件,「中國新歌聲」活動借用台大場地,不過活動遭到台大學生及獨派團體強烈反彈,順便說自己支持台獨,台灣年輕人是台獨的禁臠,只有一個:不准台灣人做中國人,順便把統派妖魔化台大事件明明是:合法的音樂活動,雖然已經讓30歲以下的台灣人,是台獨黑幫,執政了8年還是用台獨教科書,有利",1.0,1397
贊同課綱微調,"件明明是:合法的音樂活動,雖然已經讓30歲以下的台灣人,是台獨黑幫,執政了8年還是用台獨教科書,有利用台灣打擊大陸的空間,才驚覺教科書裡的台獨把戲,都絕對不敢向台大求償,以後世代台灣人,台獨可以永遠續命,台獨立刻警覺,2因為台獨有急迫感,“黑幫打台大學生”,卻立刻扭曲成黑幫打傷台大學生,台灣的未來在大陸?4讓大陸覺得台灣如此無情把這個場子砸了,但台大從頭至尾不准警察進去,台獨才有機會拿下政權,台獨",1.0,1397
贊同課綱微調,"大陸?4讓大陸覺得台灣如此無情把這個場子砸了,但台大從頭至尾不准警察進去,台獨才有機會拿下政權,台獨心裡明白得很,因為台獨很心虛,台獨萎縮得越快,黃智賢臉書全文:台獨黑幫唯一目標:不准台灣人做中國人賴清德要掃除黑幫,以換來台獨續命的空間,台大學生和獨派砸場前的共同目標,在台大校外,8可恥的台大校方坐當房東出租場地,7哭哭搶戲加害人變成被害人台大學生找民進黨市議員開記者會,台大估價,20年前李登輝跟",1.0,1397
贊同課綱微調,"當房東出租場地,7哭哭搶戲加害人變成被害人台大學生找民進黨市議員開記者會,台大估價,20年前李登輝跟台獨協議共識,排練一場“統派黑幫打傷台大學生”的武打假戲,黃智賢說台灣有急迫感,在台灣社會,台獨心裡明白,「台灣必須屬於台獨黑幫,要讓台灣脫中反中,就是不准台灣人做中國人,那麼台灣將可以跟大陸14億人口的市場徹底融合,台灣人將成為天之驕子,讓大陸社會痛恨台灣人,台灣必須屬於台獨黑幫,必須讓台灣和大陸",1.0,1397
贊同課綱微調,"口的市場徹底融合,台灣人將成為天之驕子,讓大陸社會痛恨台灣人,台灣必須屬於台獨黑幫,必須讓台灣和大陸彼此不往來,1台獨為什麼用暴力逼迫”中國新歌聲”中斷?台獨為什麼要反服貿協議?太陽花用暴力佔領立院23天?台獨為什麼不准課綱微調,但台灣最大的黑幫,這豈不有助於台獨大業?5洗風向但其實砸中國新歌聲的場子,台獨才有空間,竟把台灣當自己人?怎能讓台灣人發現,在台灣,享受慣了台灣人的供養膜拜,台大學生還假",1.0,1397
贊同課綱微調,"子,台獨才有空間,竟把台灣當自己人?怎能讓台灣人發現,在台灣,享受慣了台灣人的供養膜拜,台大學生還假裝跟獨派切割,第二次台灣奇蹟將再發生,卻根本不在台獨那一邊」,中國大陸選秀節目「中國新歌聲」日前在台大田徑場舉辦演唱會活動,不准台灣人做中國人,被一群老中青台獨痞子,是必須台大同意的,原來台灣人是中國人?怎能讓台灣人發現,台灣會風生水起,可台灣人竟是如此絕情,雖然已讓30歲以下台灣人對自己的歷史徬徨",1.0,1397
贊同課綱微調,"人?怎能讓台灣人發現,台灣會風生水起,可台灣人竟是如此絕情,雖然已讓30歲以下台灣人對自己的歷史徬徨,大聲說自己支持台獨,台獨用暴力逼迫「中國新歌聲」中斷,黃說台大校方出租場地,台獨不過是列強的寵物,社會覺得台大丟臉,硬生生打下台灣的生機,台灣年輕人很喜歡,也得是台大才能出面求償,整個台灣社會的焦點,台大校方,朝台獨專政前進,所以台獨在野,直到臨下台前,更是躍上大陸14億人舞台的絕佳機會,把50歲",1.0,1397
贊同課綱微調,"台灣人成為中華民國國民,現在參與國際組織或稱「中華台北」（ChineseTaipei）,就是要追求台灣的民主政治和思想言論自由,不知道「台灣人本來就是中國人」是鄭麗君的無知,法律有哪一條規定倡導「台灣人本來就是中國人」,或有人認為台灣人變成日本國人,馬關割台,正是證明台灣民主已淪為張亞中教授所說的「納粹」,台灣自1662年,即使成了日本軍國主義炮灰的台藉日本兵,成立「台灣民主國」,憑鄭麗君小台獨就",1.0,1400
贊同課綱微調,"質疑反課綱的聲音不代表全部人,呼籲課綱必須保障多元觀點,高中歷史課綱微調引發爭議,「警察辛苦了！」挺課綱的學生及民眾昨天上午9時在台大醫院捷運站集合,挺課綱的民眾說,華夏科技大學學生顏暐恆發起「挺課綱,反課綱學生不斷抹黑教育部,他們手持「新課綱,力挺新課綱",2.0,1402
贊同課綱微調,"不尊重其他立委質詢權利,立法院教育及文化委員會6日和10日邀教育部長蔣偉寧專案報告,不同意見應在委員會討論,民主進步黨籍立法委員訴求撤銷課綱微調或重開公聽會不合理,譴責民進黨籍立委杯葛,讓立委了解課綱微調相關細節,國民政府時期中立描述,國民黨立法院黨團書記長王廷升在會中表示,教委會召集委員陳碧涵上午在立法院舉行記者會表示,但很可惜民進黨籍立委杯葛,希望在教委會詢答回應各界關心的教育議題,與會的中國",3.0,1404
贊同課綱微調,"課綱微調在陳水扁時代起碼微調了10次以上,居然在課綱沒有規定的漏洞裡,反課綱行動愈演愈烈,其中地理和公民還是用98課綱,根據101課綱編寫教科書的時候,這次台獨反對的「課綱微調」,「課綱微調一下,馬英九執政後之所以要微調課綱,作家黃智賢今（2）日在臉書為文提出3點課綱微調的真相,是因為檢核根據98課綱和101課綱編寫的教科書,所以在「課綱微調」的時候",2.0,1406
贊同課綱微調,"台灣保存最豐沛的中華文化精髓,台灣大學中華復興社晚間在台大舉辦「你不知道的二二八」系列座談,真正捍衛台灣史就應支持去日本殖民化,台灣一邊一國」,這次課綱微調是堅持台灣人民主體性,而是「高化台灣」,內容詳細敘述日本殖民統治壓榨台人,日本屠殺台人現在課本卻略而不談,而是提升台灣主體性,勿忘日軍1895年登台時如何屠殺台人,特別是台灣史,絕不是矮化台灣,不僅沒傷害台灣,並加強台人抗日的血淚",3.0,1407
贊同課綱微調,"7日舉行記者會宣示「支持教育部微調高中教科書課綱」,並籲請教育部不要畏懼台獨團體圍剿威嚇",2.0,1408
贊同課綱微調,"朱對於立院從上週五協商到前天談話會的過程均全程掌握,朱都有召集黨內會議並達成一致共識,王寓中／綜合報導〕反課綱學生要求立法院召開臨時會,國民黨主席朱立倫贊成召開,朱立倫在受訪時也表示,朱立倫與國民黨中央昨天連忙消毒,外界解讀朱的黨主席之位遭架空,政策會執行長賴士葆前天在黨團大會上更直接用「誰誰誰」三個字來暗指朱立倫,朱立倫是否與黨團立場不一或被架空話題,朱立倫在中常會上強調,課綱微調爭議立法院不開",2.0,1409
贊同課綱微調,"這次民進黨及台聯黨認定教育部在課綱微調中「去台灣化」,微調後的課綱中,教育部對中小學課綱進行10次發布及修正,課綱中的意識形態根本沒辦法洗學生的腦,如國民黨這次調整高中課綱,教育部微調高中國文及社會科課綱,台灣就不應再因課綱問題而對立,教育部就要微調課綱,是依教育部訂的課綱命題,民進黨執政的6個縣市要抵制微調後的課綱",3.0,1411
贊同課綱微調,"將本國使分割成中國史和台灣史,向下一代大力灌輸台灣意識,認為是重新建構台灣與中華文化間的關聯,批評李登輝和民進黨過去在台灣推行「去中國化」,也批評是為台獨圖謀鋪路,提醒台年輕人不要成為政治算計者的「小鮮肉」,「最終演變成闖進部長辦公室『撒嬌耍潑』」也提醒台年輕人不要成為政治算計者的「小鮮肉」,台灣課綱爭議引起陸媒關注",2.0,1412
贊同課綱微調,"只希望課綱清楚明瞭,課綱順應時代潮流,家長希望課綱微調,也有民間團體要求教育部撤回課綱微調,教育部1月底通過的高中歷史課綱,課綱應符現實,課綱微調引起爭論部分,課綱順應時代潮流更改",3.0,1413
贊同課綱微調,"準教育部長潘文忠也是在被宣布入閣後很快就打臉課綱微調,因為課綱微調違反程序正義且不夠專業,連反課綱的學生都知道現在該到民進黨黨中央抗議,課綱微調不是不能討論,這次的課綱微調之所以會引發爭議,潘文忠卻要現任部長吳思華主動廢除課綱,為什麼還沒有上任就急著挑動課綱的敏感神經,看得出潘文忠對課綱微調不爽很久,潘文忠在第一時間提到了反課綱",2.0,1415
贊同課綱微調,"以強調婦女去做慰安婦絕對不是出於自願,並質疑「如何證明慰安婦全部都是被迫的,歷史課綱中要用「慰安婦」或「婦女被強迫做慰安婦」,只用「慰安婦」三個字,高中歷史課綱關於慰安婦議題是否加上「被強迫」,台北市中崙高中學生林致宇批評微調課綱中「婦女被強迫做慰安婦」的「被強迫」是硬加上去的,微調課綱中的「婦女被強迫做慰安婦」將改為原先101課綱使用的「慰安婦」,日韓針對慰安婦問題達成協議,僅使用「慰安婦」三個",2.0,1416
贊同課綱微調,"一到家就看見母親正在收看葉青歌仔戲《秦淮煙雨》的轉播,歌仔戲演出的劇目與歷史背景（從膾炙人口的孔明三氣周瑜,也是具代表性的傳統表演藝術「歌仔戲」,恐怕連歌仔戲演出的腳本",1.0,1417
贊同課綱微調,"馬政府時微調課綱,馬推微調課綱遇歷史課綱本採本國史與世界史二分法,但課綱若沒明寫,寫完後再經由課本審定委員會審查,我國的中小學教科書必須依照政府制定的課綱編寫,蔡政府的12年國教歷史課綱草案曝光,可以看出如今歷史課本的用詞,應秉持一中原則憲法除了課綱明文規定之外,原本課綱微調也因為偏獨人士強力反彈,然而課綱委員與課本審定委員都並非民選也不須經立委同意,課本也可選擇不提,課本審查方面,就職兩天後教育",1.0,1418
贊同課綱微調,"而誠心探究台灣史的人,為了不可以寫“台灣光復”,4台獨不是口口聲聲叫中國為”支那”,台灣人從此沒吃飽過,造成全台對外省人的殺戮強姦,但怎能昧著良心說蔣介是要滅絕屠殺台灣人,6台南在日據時代,對台灣史的遮蓋與捏造,台中的寶決禪寺,讓台灣繼續以次殖民地的身分,明清先人對台灣的重大建設,但台南竟然重建日據時期的”愛國婦人館”,灌輸捏造的台灣史,中國被迫含辱割讓台灣,被稱為”台灣的靖國神社”,林佳龍在台中",1.0,1419
贊同課綱微調,"台聯黨團一大早搬出抗議招牌「外行修課綱,台聯要求延後新課綱實施日程,高喊「撤銷黑箱課綱」,「撤銷黑箱微調課綱」杯葛院會議程,由教育部召開全國性課綱會議,課綱把中國改成中國大陸,教育部微調歷史課綱爭議延燒立法院",2.0,1420
贊同課綱微調,"但是我們也害怕,我們厭倦了媒體與政治人物炒作國家認同的紛紛擾擾,我們是中華民國的國民,今日我們欣見政府終於做出一些微調,我們便大聲疾呼,我們從來支持,用「本土」為招牌掩蓋他們想要的台獨史觀,我們不希望一些特定意識形態者的阻撓,身為高中生的我們,我們深深不以為然,我們的自由和安定是中華民國保障的,我們有話要說,我們不願看見這幾年的努力又因此化為泡影！我們是高中生！我們支持教科書撥亂反正！(),但我們",3.0,1421
贊同課綱微調,"有沒有人告訴過林冠華,究竟是誰讓林冠華有這樣的認知,林冠華的過世,但畢竟20歲的林冠華已經成年了,北區反課綱高校聯盟發言人林冠華在家中燒炭自殺,而從林冠華與反課綱行動夥伴的對話可知,如果林冠華真的選擇對課綱「死諫」,對於林冠華這麼一個年輕生命的隕落,不難看出林冠華對反課綱微調的投入,林冠華就在這一天選擇燒炭",2.0,1422
贊同課綱微調,"洪秀柱質疑,國民黨總統參選人洪秀柱昨表示,洪秀柱抨擊,洪秀柱指出,洪秀柱說,洪秀柱強調",2.0,1423
贊同課綱微調,"為處理課綱問題而召開臨時會,會中一致議決不為課綱微調案召開臨時會,決定將新舊課綱並行的做法,同時支持教育部課綱微調後,課綱微調內容很正確呀！」對於蔡英文一早去看反課綱微調抗議學生,從太陽花到課綱的事情,再決定是否召開臨時會解決課綱微調爭議",2.0,1424
贊同課綱微調,"將慰安婦增加「被迫」二字,賴委員所謂「教育部有什麼證據說慰安婦百分之百都是被迫」的說法,聯合國人權委員會不是早在1995年很清楚地把慰安婦定位於軍事的性奴隸,慰安婦是否百分之百被迫",2.0,1425
贊同課綱微調,"檢核小組也依課發會委員所提意見,課綱過程中曾諮詢高中老師意見,再修正課綱微調草案,教育部召開課審會第五次審議大會通過,決定由檢核小組自行修改課綱,調整修正國文及社會領域課綱修正草案,實施課綱修訂都有依據,國教院後來再召開課發會第十五次會議,黃以敬／綜合報導〕立委鄭麗君提出高中課綱檢核小組會議錄音內容,完成課程綱要微調的初步草案,也參考國教院先前委託「普通高中課程課務發展工作圈」所進行的課程綱要檢視",3.0,1426
贊同課綱微調,",完成課程綱要微調的初步草案,也參考國教院先前委託「普通高中課程課務發展工作圈」所進行的課程綱要檢視工作報告,檢視並評估現行高中職尚未微調的領域課程綱要,顯見工作小組權責可以觸及課綱修訂,蒐集各中心對課綱的意見,因此小組權責是可以觸及課綱修訂,檢視並評估現行普通高中職尚未微調的領域課綱,都說明高中社會科的課綱微調,在不影響課程總綱的前提下",3.0,1426
贊同課綱微調,"與反課綱學生主張接近,專家小組建議盡量用中性的詞彙來寫課綱,之前微調的高中歷史課綱（103課綱）原有17項爭議,幾乎都是回到原先101課綱,也會成為未來制定12年國教歷史課綱的依據,那就是101課綱寫「日本統治」,現在說歷史課綱調整有共識是「言之過早」,微調的課綱寫「日本殖民統治」,微調課綱遭遇重大挫敗,教育部「歷史課綱專家諮詢小組」成員,微調課綱原本使用「婦女被強迫做慰安婦」",3.0,1429
贊同課綱微調,"獲得1975年柏林影展最佳女主角獎的《望鄉》,也可以找一些日本大導演的電影來看,電影周邊商品大賣,暑期3D動畫電影《小小兵》,被家長及電影,皆創下台灣動畫片影史最高紀錄,動畫片影史排名第1,也可以在YouTube上找到各國相關的影音資料（非香港三級片）,動畫片影史排名第2位,不尊重電影創作及觀眾進電影院消費的權益",2.0,1431
贊同課綱微調,"臉書全文如下：為什麼國民黨總是怯戰,許多官位的口才不如民進黨,如果國民黨繼續怯戰,對民進黨來講,民進黨其實不是在選舉,以及他的選民和支持者也會記得你,台灣的政論節目仇視中華民國和國民黨比例高,民進黨以及選民都會記得你,民進黨,如果獨派仍然認為中華民國是外來政權,即使只羞辱國民黨一陣子,對於民意風向與操弄民粹不敏感,這個政黨不但會敗選,國民黨是學者公務員俱樂部與地方派系,民進黨堅信要贏得天下,一般不",1.0,1432
贊同課綱微調,"操弄民粹不敏感,這個政黨不但會敗選,國民黨是學者公務員俱樂部與地方派系,民進黨堅信要贏得天下,一般不如民進黨,8.猛將和朋友只會被嫌棄國民黨立委邱毅,4.國民黨是學者公務員俱樂部和地方派系國民黨卻不是像民進黨這樣,不為政府或黨立場辯護的,最後就沒有人要為黨作戰了,而且人民在清楚解釋內容和程序之後,就關係著中華民國的生死,國民黨害怕爭議,國民黨與馬英九常常會把為黨奮戰的人成為箭靶,和操弄民粹,讓人認",1.0,1432
贊同課綱微調,"關係著中華民國的生死,國民黨害怕爭議,國民黨與馬英九常常會把為黨奮戰的人成為箭靶,和操弄民粹,讓人認為和民進黨同聲氣,民進黨堅信,民進黨絕對不會這樣做,所以號稱民主,民進黨相信戰功大就不愁沒權位,更是可以摧毀國民黨的自信,民進黨不問是非,」且人民在清楚解釋內容和程序之後,但其實是民主政黨之所以生存的最根本,但民進黨一天不放棄台獨黨綱,在民主國家當然是常態,國民黨是不是無動於衷,在任何場合為黨立下戰",1.0,1432
贊同課綱微調,"看到對國家利益和執政打擊最大的幾個議題,但整個國民黨和馬英九,這樣誰還會想替黨打戰,任何場合為黨立下戰功,國民黨人都不得不怯戰,所以民進黨的人不怕戰,可以摧毀國民黨的自信,7.背棄同志國民黨和馬英九,對民進黨來說,當一個黨從上到下,民主國家監督執政者的媒體,對中華民國和國民黨,民進黨繼續不擇手段,國民黨立委蔡正元,即使只是羞辱了國民黨一陣子,1.民進黨是打出來的天下民進黨相信戰功,政黨,「如果國民",1.0,1432
